timestamp,level
2025-03-13T19:49:00Z,SEDENTARY
2025-03-13T19:50:00Z,SEDENTARY
2025-03-13T19:51:00Z,SEDENTARY
2025-03-13T19:52:00Z,LIGHTLY_ACTIVE
2025-03-13T19:53:00Z,LIGHTLY_ACTIVE
2025-03-13T19:54:00Z,LIGHTLY_ACTIVE
2025-03-13T19:55:00Z,MODERATELY_ACTIVE
2025-03-13T19:56:00Z,VERY_ACTIVE
2025-03-13T19:57:00Z,VERY_ACTIVE
2025-03-13T19:58:00Z,VERY_ACTIVE
2025-03-13T19:59:00Z,VERY_ACTIVE
2025-03-13T20:00:00Z,MODERATELY_ACTIVE
2025-03-13T20:01:00Z,LIGHTLY_ACTIVE
2025-03-13T20:02:00Z,SEDENTARY
2025-03-13T20:03:00Z,SEDENTARY
2025-03-13T20:04:00Z,SEDENTARY
2025-03-13T20:05:00Z,SEDENTARY
2025-03-13T20:06:00Z,SEDENTARY
2025-03-13T20:07:00Z,SEDENTARY
2025-03-13T20:08:00Z,SEDENTARY
2025-03-13T20:09:00Z,SEDENTARY
2025-03-13T20:10:00Z,SEDENTARY
2025-03-13T20:11:00Z,SEDENTARY
2025-03-13T20:12:00Z,SEDENTARY
2025-03-13T20:13:00Z,SEDENTARY
2025-03-13T20:14:00Z,SEDENTARY
2025-03-13T20:15:00Z,SEDENTARY
2025-03-13T20:16:00Z,SEDENTARY
2025-03-13T20:17:00Z,SEDENTARY
2025-03-13T20:18:00Z,SEDENTARY
2025-03-13T20:19:00Z,SEDENTARY
2025-03-13T20:20:00Z,SEDENTARY
2025-03-13T20:21:00Z,SEDENTARY
2025-03-13T20:22:00Z,SEDENTARY
2025-03-13T20:23:00Z,SEDENTARY
2025-03-13T20:24:00Z,SEDENTARY
2025-03-13T20:25:00Z,SEDENTARY
2025-03-13T20:26:00Z,SEDENTARY
2025-03-13T20:27:00Z,SEDENTARY
2025-03-13T20:29:00Z,SEDENTARY
2025-03-13T20:30:00Z,SEDENTARY
2025-03-13T20:31:00Z,SEDENTARY
2025-03-13T20:32:00Z,SEDENTARY
2025-03-13T20:33:00Z,SEDENTARY
2025-03-13T20:34:00Z,SEDENTARY
2025-03-13T20:35:00Z,SEDENTARY
2025-03-13T20:36:00Z,SEDENTARY
2025-03-13T20:37:00Z,SEDENTARY
2025-03-13T20:38:00Z,SEDENTARY
2025-03-13T20:39:00Z,SEDENTARY
2025-03-13T20:40:00Z,SEDENTARY
2025-03-13T20:41:00Z,SEDENTARY
2025-03-13T20:42:00Z,SEDENTARY
2025-03-13T20:43:00Z,SEDENTARY
2025-03-13T20:44:00Z,SEDENTARY
2025-03-13T20:45:00Z,SEDENTARY
2025-03-13T20:46:00Z,SEDENTARY
2025-03-13T20:47:00Z,SEDENTARY
2025-03-13T20:48:00Z,SEDENTARY
2025-03-13T20:49:00Z,SEDENTARY
2025-03-13T20:50:00Z,SEDENTARY
2025-03-13T20:51:00Z,SEDENTARY
2025-03-13T20:52:00Z,SEDENTARY
2025-03-13T20:53:00Z,SEDENTARY
2025-03-13T20:54:00Z,SEDENTARY
2025-03-13T20:55:00Z,SEDENTARY
2025-03-13T20:56:00Z,SEDENTARY
2025-03-13T20:57:00Z,SEDENTARY
2025-03-13T20:58:00Z,SEDENTARY
2025-03-13T20:59:00Z,MODERATELY_ACTIVE
2025-03-13T21:00:00Z,VERY_ACTIVE
2025-03-13T21:01:00Z,VERY_ACTIVE
2025-03-13T21:02:00Z,VERY_ACTIVE
2025-03-13T21:03:00Z,VERY_ACTIVE
2025-03-13T21:04:00Z,VERY_ACTIVE
2025-03-13T21:05:00Z,VERY_ACTIVE
2025-03-13T21:06:00Z,VERY_ACTIVE
2025-03-13T21:07:00Z,LIGHTLY_ACTIVE
2025-03-13T21:08:00Z,LIGHTLY_ACTIVE
2025-03-13T21:09:00Z,LIGHTLY_ACTIVE
2025-03-13T21:10:00Z,SEDENTARY
2025-03-13T21:11:00Z,SEDENTARY
2025-03-13T21:12:00Z,SEDENTARY
2025-03-13T21:13:00Z,SEDENTARY
2025-03-13T21:14:00Z,SEDENTARY
2025-03-13T21:15:00Z,SEDENTARY
2025-03-13T21:16:00Z,SEDENTARY
2025-03-13T21:17:00Z,SEDENTARY
2025-03-13T21:18:00Z,LIGHTLY_ACTIVE
2025-03-13T21:19:00Z,SEDENTARY
2025-03-13T21:20:00Z,SEDENTARY
2025-03-13T21:21:00Z,LIGHTLY_ACTIVE
2025-03-13T21:22:00Z,SEDENTARY
2025-03-13T21:23:00Z,SEDENTARY
2025-03-13T21:24:00Z,LIGHTLY_ACTIVE
2025-03-13T21:25:00Z,LIGHTLY_ACTIVE
2025-03-13T21:26:00Z,LIGHTLY_ACTIVE
2025-03-13T21:27:00Z,LIGHTLY_ACTIVE
2025-03-13T21:28:00Z,LIGHTLY_ACTIVE
2025-03-13T21:29:00Z,LIGHTLY_ACTIVE
2025-03-13T21:30:00Z,LIGHTLY_ACTIVE
2025-03-13T21:31:00Z,LIGHTLY_ACTIVE
2025-03-13T21:32:00Z,LIGHTLY_ACTIVE
2025-03-13T21:33:00Z,SEDENTARY
2025-03-13T21:34:00Z,SEDENTARY
2025-03-13T21:35:00Z,SEDENTARY
2025-03-13T21:36:00Z,SEDENTARY
2025-03-13T21:37:00Z,SEDENTARY
2025-03-13T21:38:00Z,LIGHTLY_ACTIVE
2025-03-13T21:39:00Z,LIGHTLY_ACTIVE
2025-03-13T21:40:00Z,LIGHTLY_ACTIVE
2025-03-13T21:41:00Z,VERY_ACTIVE
2025-03-13T21:42:00Z,VERY_ACTIVE
2025-03-13T21:43:00Z,VERY_ACTIVE
2025-03-13T21:44:00Z,VERY_ACTIVE
2025-03-13T21:45:00Z,VERY_ACTIVE
2025-03-13T21:46:00Z,LIGHTLY_ACTIVE
2025-03-13T21:47:00Z,SEDENTARY
2025-03-13T21:48:00Z,LIGHTLY_ACTIVE
2025-03-13T21:49:00Z,LIGHTLY_ACTIVE
2025-03-13T21:50:00Z,LIGHTLY_ACTIVE
2025-03-13T21:51:00Z,MODERATELY_ACTIVE
2025-03-13T21:52:00Z,LIGHTLY_ACTIVE
2025-03-13T21:55:00Z,SEDENTARY
2025-03-13T22:01:00Z,SEDENTARY
2025-03-13T22:34:00Z,LIGHTLY_ACTIVE
2025-03-13T22:35:00Z,LIGHTLY_ACTIVE
2025-03-13T22:36:00Z,LIGHTLY_ACTIVE
2025-03-13T22:37:00Z,LIGHTLY_ACTIVE
2025-03-13T22:38:00Z,SEDENTARY
2025-03-13T22:39:00Z,SEDENTARY
2025-03-13T22:40:00Z,SEDENTARY
2025-03-13T22:41:00Z,LIGHTLY_ACTIVE
2025-03-13T22:42:00Z,SEDENTARY
2025-03-13T22:43:00Z,LIGHTLY_ACTIVE
2025-03-13T22:44:00Z,LIGHTLY_ACTIVE
2025-03-13T22:45:00Z,SEDENTARY
2025-03-13T22:46:00Z,LIGHTLY_ACTIVE
2025-03-13T22:47:00Z,LIGHTLY_ACTIVE
2025-03-13T22:48:00Z,SEDENTARY
2025-03-13T22:49:00Z,SEDENTARY
2025-03-13T22:50:00Z,SEDENTARY
2025-03-13T22:51:00Z,LIGHTLY_ACTIVE
2025-03-13T22:52:00Z,SEDENTARY
2025-03-13T22:53:00Z,LIGHTLY_ACTIVE
2025-03-13T22:54:00Z,SEDENTARY
2025-03-13T22:55:00Z,SEDENTARY
2025-03-13T22:56:00Z,SEDENTARY
2025-03-13T22:57:00Z,SEDENTARY
2025-03-13T22:58:00Z,SEDENTARY
2025-03-13T22:59:00Z,SEDENTARY
2025-03-13T23:00:00Z,LIGHTLY_ACTIVE
2025-03-13T23:01:00Z,LIGHTLY_ACTIVE
2025-03-13T23:02:00Z,SEDENTARY
2025-03-13T23:03:00Z,SEDENTARY
2025-03-13T23:04:00Z,SEDENTARY
2025-03-13T23:05:00Z,SEDENTARY
2025-03-13T23:06:00Z,SEDENTARY
2025-03-13T23:07:00Z,LIGHTLY_ACTIVE
2025-03-13T23:08:00Z,SEDENTARY
2025-03-13T23:09:00Z,SEDENTARY
2025-03-13T23:10:00Z,SEDENTARY
2025-03-13T23:11:00Z,SEDENTARY
2025-03-13T23:12:00Z,SEDENTARY
2025-03-13T23:13:00Z,LIGHTLY_ACTIVE
2025-03-13T23:14:00Z,LIGHTLY_ACTIVE
2025-03-13T23:15:00Z,LIGHTLY_ACTIVE
2025-03-13T23:16:00Z,SEDENTARY
2025-03-13T23:17:00Z,SEDENTARY
2025-03-13T23:18:00Z,SEDENTARY
2025-03-13T23:19:00Z,SEDENTARY
2025-03-13T23:20:00Z,SEDENTARY
2025-03-13T23:21:00Z,SEDENTARY
2025-03-13T23:22:00Z,SEDENTARY
2025-03-13T23:23:00Z,SEDENTARY
2025-03-13T23:24:00Z,SEDENTARY
2025-03-13T23:25:00Z,SEDENTARY
2025-03-13T23:26:00Z,SEDENTARY
2025-03-13T23:27:00Z,SEDENTARY
2025-03-13T23:28:00Z,LIGHTLY_ACTIVE
2025-03-13T23:29:00Z,LIGHTLY_ACTIVE
2025-03-13T23:30:00Z,LIGHTLY_ACTIVE
2025-03-13T23:31:00Z,LIGHTLY_ACTIVE
2025-03-13T23:32:00Z,MODERATELY_ACTIVE
2025-03-13T23:33:00Z,LIGHTLY_ACTIVE
2025-03-13T23:34:00Z,SEDENTARY
2025-03-13T23:35:00Z,SEDENTARY
2025-03-13T23:36:00Z,SEDENTARY
2025-03-13T23:37:00Z,SEDENTARY
2025-03-13T23:38:00Z,SEDENTARY
2025-03-13T23:39:00Z,SEDENTARY
2025-03-13T23:40:00Z,SEDENTARY
2025-03-13T23:41:00Z,SEDENTARY
2025-03-13T23:42:00Z,SEDENTARY
2025-03-13T23:43:00Z,SEDENTARY
2025-03-13T23:44:00Z,SEDENTARY
2025-03-13T23:45:00Z,SEDENTARY
2025-03-13T23:46:00Z,LIGHTLY_ACTIVE
2025-03-13T23:47:00Z,LIGHTLY_ACTIVE
2025-03-13T23:48:00Z,SEDENTARY
2025-03-13T23:49:00Z,SEDENTARY
2025-03-13T23:50:00Z,SEDENTARY
2025-03-13T23:51:00Z,SEDENTARY
2025-03-13T23:52:00Z,SEDENTARY
2025-03-13T23:53:00Z,SEDENTARY
2025-03-13T23:54:00Z,SEDENTARY
2025-03-13T23:55:00Z,SEDENTARY
2025-03-13T23:56:00Z,SEDENTARY
2025-03-13T23:57:00Z,SEDENTARY
2025-03-13T23:58:00Z,SEDENTARY
2025-03-13T23:59:00Z,SEDENTARY
2025-03-14T00:00:00Z,SEDENTARY
2025-03-14T00:01:00Z,SEDENTARY
2025-03-14T00:02:00Z,SEDENTARY
2025-03-14T00:03:00Z,SEDENTARY
2025-03-14T00:04:00Z,SEDENTARY
2025-03-14T00:05:00Z,SEDENTARY
2025-03-14T00:06:00Z,SEDENTARY
2025-03-14T00:08:00Z,SEDENTARY
2025-03-14T00:09:00Z,SEDENTARY
2025-03-14T00:10:00Z,SEDENTARY
2025-03-14T00:11:00Z,SEDENTARY
2025-03-14T00:12:00Z,SEDENTARY
2025-03-14T00:13:00Z,SEDENTARY
2025-03-14T00:14:00Z,SEDENTARY
2025-03-14T00:15:00Z,LIGHTLY_ACTIVE
2025-03-14T00:16:00Z,LIGHTLY_ACTIVE
2025-03-14T00:17:00Z,SEDENTARY
2025-03-14T00:18:00Z,SEDENTARY
2025-03-14T00:19:00Z,SEDENTARY
2025-03-14T00:20:00Z,SEDENTARY
2025-03-14T00:21:00Z,SEDENTARY
2025-03-14T00:22:00Z,SEDENTARY
2025-03-14T00:23:00Z,SEDENTARY
2025-03-14T00:24:00Z,SEDENTARY
2025-03-14T00:25:00Z,SEDENTARY
2025-03-14T00:26:00Z,LIGHTLY_ACTIVE
2025-03-14T00:27:00Z,SEDENTARY
2025-03-14T00:28:00Z,SEDENTARY
2025-03-14T00:29:00Z,SEDENTARY
2025-03-14T00:30:00Z,LIGHTLY_ACTIVE
2025-03-14T00:31:00Z,SEDENTARY
2025-03-14T00:32:00Z,SEDENTARY
2025-03-14T00:33:00Z,SEDENTARY
2025-03-14T00:34:00Z,SEDENTARY
2025-03-14T00:35:00Z,LIGHTLY_ACTIVE
2025-03-14T00:36:00Z,LIGHTLY_ACTIVE
2025-03-14T00:37:00Z,LIGHTLY_ACTIVE
2025-03-14T00:38:00Z,LIGHTLY_ACTIVE
2025-03-14T00:39:00Z,LIGHTLY_ACTIVE
2025-03-14T00:40:00Z,LIGHTLY_ACTIVE
2025-03-14T00:41:00Z,LIGHTLY_ACTIVE
2025-03-14T00:42:00Z,MODERATELY_ACTIVE
2025-03-14T00:43:00Z,LIGHTLY_ACTIVE
2025-03-14T00:44:00Z,LIGHTLY_ACTIVE
2025-03-14T00:45:00Z,LIGHTLY_ACTIVE
2025-03-14T00:46:00Z,LIGHTLY_ACTIVE
2025-03-14T00:47:00Z,SEDENTARY
2025-03-14T00:48:00Z,SEDENTARY
2025-03-14T00:49:00Z,SEDENTARY
2025-03-14T00:50:00Z,LIGHTLY_ACTIVE
2025-03-14T00:51:00Z,LIGHTLY_ACTIVE
2025-03-14T00:52:00Z,LIGHTLY_ACTIVE
2025-03-14T00:53:00Z,SEDENTARY
2025-03-14T00:54:00Z,MODERATELY_ACTIVE
2025-03-14T00:55:00Z,LIGHTLY_ACTIVE
2025-03-14T00:56:00Z,LIGHTLY_ACTIVE
2025-03-14T00:57:00Z,LIGHTLY_ACTIVE
2025-03-14T00:58:00Z,SEDENTARY
2025-03-14T00:59:00Z,SEDENTARY
2025-03-14T01:00:00Z,SEDENTARY
2025-03-14T01:02:00Z,SEDENTARY
2025-03-14T01:29:00Z,SEDENTARY
2025-03-14T01:30:00Z,LIGHTLY_ACTIVE
2025-03-14T01:31:00Z,LIGHTLY_ACTIVE
2025-03-14T01:32:00Z,LIGHTLY_ACTIVE
2025-03-14T01:33:00Z,LIGHTLY_ACTIVE
2025-03-14T01:35:00Z,SEDENTARY
2025-03-14T01:36:00Z,SEDENTARY
2025-03-14T01:37:00Z,LIGHTLY_ACTIVE
2025-03-14T01:38:00Z,LIGHTLY_ACTIVE
2025-03-14T01:39:00Z,SEDENTARY
2025-03-14T01:40:00Z,SEDENTARY
2025-03-14T01:42:00Z,SEDENTARY
2025-03-14T01:43:00Z,SEDENTARY
2025-03-14T01:44:00Z,SEDENTARY
2025-03-14T01:46:00Z,SEDENTARY
2025-03-14T01:47:00Z,SEDENTARY
2025-03-14T01:51:00Z,SEDENTARY
2025-03-14T01:54:00Z,SEDENTARY
2025-03-14T01:55:00Z,SEDENTARY
2025-03-14T02:00:00Z,LIGHTLY_ACTIVE
2025-03-14T02:06:00Z,SEDENTARY
2025-03-14T02:32:00Z,SEDENTARY
2025-03-14T02:38:00Z,SEDENTARY
2025-03-14T02:39:00Z,SEDENTARY
2025-03-14T02:40:00Z,SEDENTARY
2025-03-14T02:41:00Z,SEDENTARY
2025-03-14T03:11:00Z,SEDENTARY
2025-03-14T03:12:00Z,SEDENTARY
2025-03-14T03:13:00Z,SEDENTARY
2025-03-14T03:14:00Z,SEDENTARY
2025-03-14T03:15:00Z,SEDENTARY
2025-03-14T03:16:00Z,SEDENTARY
2025-03-14T03:56:00Z,SEDENTARY
2025-03-14T03:57:00Z,SEDENTARY
2025-03-14T03:58:00Z,SEDENTARY
2025-03-14T03:59:00Z,LIGHTLY_ACTIVE
2025-03-14T04:01:00Z,SEDENTARY
2025-03-14T04:02:00Z,SEDENTARY
2025-03-14T04:03:00Z,LIGHTLY_ACTIVE
2025-03-14T04:04:00Z,SEDENTARY
2025-03-14T04:05:00Z,SEDENTARY
2025-03-14T04:06:00Z,SEDENTARY
2025-03-14T04:07:00Z,SEDENTARY
2025-03-14T04:08:00Z,SEDENTARY
2025-03-14T04:09:00Z,LIGHTLY_ACTIVE
2025-03-14T04:10:00Z,LIGHTLY_ACTIVE
2025-03-14T04:11:00Z,LIGHTLY_ACTIVE
2025-03-14T04:12:00Z,SEDENTARY
2025-03-14T04:13:00Z,SEDENTARY
2025-03-14T04:19:00Z,LIGHTLY_ACTIVE
2025-03-14T04:20:00Z,SEDENTARY
2025-03-14T04:21:00Z,SEDENTARY
2025-03-14T04:25:00Z,SEDENTARY
2025-03-14T04:27:00Z,SEDENTARY
2025-03-14T04:28:00Z,SEDENTARY
2025-03-14T04:31:00Z,SEDENTARY
2025-03-14T04:32:00Z,SEDENTARY
2025-03-14T04:36:00Z,SEDENTARY
2025-03-14T04:40:00Z,SEDENTARY
2025-03-14T04:41:00Z,SEDENTARY
2025-03-14T04:42:00Z,SEDENTARY
2025-03-14T04:43:00Z,SEDENTARY
2025-03-14T05:04:00Z,LIGHTLY_ACTIVE
2025-03-14T05:05:00Z,SEDENTARY
2025-03-14T05:42:00Z,SEDENTARY
2025-03-14T06:01:00Z,SEDENTARY
2025-03-14T06:02:00Z,SEDENTARY
2025-03-14T07:11:00Z,SEDENTARY
2025-03-14T10:25:00Z,SEDENTARY
2025-03-14T11:38:00Z,LIGHTLY_ACTIVE
2025-03-14T13:03:00Z,SEDENTARY
2025-03-14T13:30:00Z,SEDENTARY
2025-03-14T14:34:00Z,SEDENTARY
2025-03-14T14:36:00Z,SEDENTARY
2025-03-14T14:37:00Z,SEDENTARY
2025-03-14T14:43:00Z,LIGHTLY_ACTIVE
2025-03-14T14:44:00Z,LIGHTLY_ACTIVE
2025-03-14T14:45:00Z,SEDENTARY
2025-03-14T14:46:00Z,LIGHTLY_ACTIVE
2025-03-14T14:47:00Z,LIGHTLY_ACTIVE
2025-03-14T14:48:00Z,SEDENTARY
2025-03-14T14:49:00Z,SEDENTARY
2025-03-14T14:50:00Z,LIGHTLY_ACTIVE
2025-03-14T14:51:00Z,SEDENTARY
2025-03-14T14:52:00Z,LIGHTLY_ACTIVE
2025-03-14T14:53:00Z,LIGHTLY_ACTIVE
2025-03-14T14:54:00Z,LIGHTLY_ACTIVE
2025-03-14T14:55:00Z,LIGHTLY_ACTIVE
2025-03-14T14:56:00Z,LIGHTLY_ACTIVE
2025-03-14T14:57:00Z,LIGHTLY_ACTIVE
2025-03-14T14:58:00Z,LIGHTLY_ACTIVE
2025-03-14T14:59:00Z,LIGHTLY_ACTIVE
2025-03-14T15:00:00Z,LIGHTLY_ACTIVE
2025-03-14T15:01:00Z,LIGHTLY_ACTIVE
2025-03-14T15:02:00Z,LIGHTLY_ACTIVE
2025-03-14T15:03:00Z,LIGHTLY_ACTIVE
2025-03-14T15:04:00Z,LIGHTLY_ACTIVE
2025-03-14T15:05:00Z,LIGHTLY_ACTIVE
2025-03-14T15:06:00Z,LIGHTLY_ACTIVE
2025-03-14T15:07:00Z,LIGHTLY_ACTIVE
2025-03-14T15:08:00Z,LIGHTLY_ACTIVE
2025-03-14T15:09:00Z,LIGHTLY_ACTIVE
2025-03-14T15:10:00Z,LIGHTLY_ACTIVE
2025-03-14T15:11:00Z,LIGHTLY_ACTIVE
2025-03-14T15:12:00Z,LIGHTLY_ACTIVE
2025-03-14T15:13:00Z,LIGHTLY_ACTIVE
2025-03-14T15:14:00Z,LIGHTLY_ACTIVE
2025-03-14T15:15:00Z,LIGHTLY_ACTIVE
2025-03-14T15:16:00Z,LIGHTLY_ACTIVE
2025-03-14T15:17:00Z,LIGHTLY_ACTIVE
2025-03-14T15:18:00Z,LIGHTLY_ACTIVE
2025-03-14T15:19:00Z,LIGHTLY_ACTIVE
2025-03-14T15:20:00Z,LIGHTLY_ACTIVE
2025-03-14T15:21:00Z,LIGHTLY_ACTIVE
2025-03-14T15:22:00Z,LIGHTLY_ACTIVE
2025-03-14T15:23:00Z,LIGHTLY_ACTIVE
2025-03-14T15:24:00Z,MODERATELY_ACTIVE
2025-03-14T15:25:00Z,MODERATELY_ACTIVE
2025-03-14T15:26:00Z,MODERATELY_ACTIVE
2025-03-14T15:27:00Z,LIGHTLY_ACTIVE
2025-03-14T15:28:00Z,LIGHTLY_ACTIVE
2025-03-14T15:29:00Z,LIGHTLY_ACTIVE
2025-03-14T15:30:00Z,LIGHTLY_ACTIVE
2025-03-14T15:31:00Z,MODERATELY_ACTIVE
2025-03-14T15:32:00Z,MODERATELY_ACTIVE
2025-03-14T15:33:00Z,LIGHTLY_ACTIVE
2025-03-14T15:34:00Z,LIGHTLY_ACTIVE
2025-03-14T15:35:00Z,LIGHTLY_ACTIVE
2025-03-14T15:36:00Z,LIGHTLY_ACTIVE
2025-03-14T15:37:00Z,LIGHTLY_ACTIVE
2025-03-14T15:38:00Z,LIGHTLY_ACTIVE
2025-03-14T15:39:00Z,LIGHTLY_ACTIVE
2025-03-14T15:40:00Z,SEDENTARY
2025-03-14T15:41:00Z,LIGHTLY_ACTIVE
2025-03-14T15:42:00Z,LIGHTLY_ACTIVE
2025-03-14T15:43:00Z,LIGHTLY_ACTIVE
2025-03-14T15:44:00Z,LIGHTLY_ACTIVE
2025-03-14T15:45:00Z,LIGHTLY_ACTIVE
2025-03-14T15:46:00Z,LIGHTLY_ACTIVE
2025-03-14T15:47:00Z,SEDENTARY
2025-03-14T15:48:00Z,LIGHTLY_ACTIVE
2025-03-14T15:49:00Z,LIGHTLY_ACTIVE
2025-03-14T15:50:00Z,SEDENTARY
2025-03-14T15:51:00Z,SEDENTARY
2025-03-14T15:52:00Z,SEDENTARY
2025-03-14T15:53:00Z,SEDENTARY
2025-03-14T15:54:00Z,SEDENTARY
2025-03-14T15:55:00Z,SEDENTARY
2025-03-14T15:56:00Z,SEDENTARY
2025-03-14T15:57:00Z,SEDENTARY
2025-03-14T15:58:00Z,LIGHTLY_ACTIVE
2025-03-14T15:59:00Z,LIGHTLY_ACTIVE
2025-03-14T16:00:00Z,LIGHTLY_ACTIVE
2025-03-14T16:01:00Z,SEDENTARY
2025-03-14T16:02:00Z,LIGHTLY_ACTIVE
2025-03-14T16:03:00Z,LIGHTLY_ACTIVE
2025-03-14T16:04:00Z,LIGHTLY_ACTIVE
2025-03-14T16:05:00Z,LIGHTLY_ACTIVE
2025-03-14T16:06:00Z,LIGHTLY_ACTIVE
2025-03-14T16:07:00Z,MODERATELY_ACTIVE
2025-03-14T16:08:00Z,LIGHTLY_ACTIVE
2025-03-14T16:09:00Z,LIGHTLY_ACTIVE
2025-03-14T16:10:00Z,SEDENTARY
2025-03-14T16:11:00Z,LIGHTLY_ACTIVE
2025-03-14T16:12:00Z,LIGHTLY_ACTIVE
2025-03-14T16:13:00Z,LIGHTLY_ACTIVE
2025-03-14T16:14:00Z,LIGHTLY_ACTIVE
2025-03-14T16:15:00Z,LIGHTLY_ACTIVE
2025-03-14T16:16:00Z,LIGHTLY_ACTIVE
2025-03-14T16:17:00Z,LIGHTLY_ACTIVE
2025-03-14T16:18:00Z,SEDENTARY
2025-03-14T16:19:00Z,SEDENTARY
2025-03-14T16:20:00Z,LIGHTLY_ACTIVE
2025-03-14T16:21:00Z,LIGHTLY_ACTIVE
2025-03-14T16:22:00Z,SEDENTARY
2025-03-14T16:23:00Z,SEDENTARY
2025-03-14T16:24:00Z,SEDENTARY
2025-03-14T16:25:00Z,LIGHTLY_ACTIVE
2025-03-14T16:26:00Z,LIGHTLY_ACTIVE
2025-03-14T16:27:00Z,LIGHTLY_ACTIVE
2025-03-14T16:28:00Z,SEDENTARY
