DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-04-19T00:00:00,2025-04-19T17:11:04.564,78,false
2025-04-20T00:00:00,2025-04-20T15:25:00.373,81,false
2025-04-21T00:00:00,2025-04-21T17:06:21.154,75,false
2025-04-22T00:00:00,2025-04-22T13:30:55.608,70,false
2025-04-23T00:00:00,2025-04-23T14:18:09.321,74,false
2025-04-24T00:00:00,2025-04-24T14:59:09.674,73,false
2025-04-25T00:00:00,2025-04-25T14:24:35.22,78,false
2025-04-26T00:00:00,2025-04-26T15:20:08.573,75,false
2025-04-27T00:00:00,2025-04-27T16:37:35.754,72,false
2025-04-28T00:00:00,2025-04-29T01:37:40.897,71,false
2025-04-29T00:00:00,2025-04-29T13:45:05.096,76,false
2025-04-30T00:00:00,2025-05-01T00:21:31.85,79,false
2025-05-01T00:00:00,2025-05-01T15:35:07.861,0,true
2025-05-02T00:00:00,2025-05-02T14:33:30.533,0,true
2025-05-03T00:00:00,2025-05-03T13:29:00.813,83,false
2025-05-04T00:00:00,2025-05-04T17:03:44.236,0,true
2025-05-05T00:00:00,2025-05-05T12:14:49.91,77,false
2025-05-06T00:00:00,2025-05-06T13:29:03.108,74,false
2025-05-07T00:00:00,2025-05-07T13:51:08.641,83,false
2025-05-08T00:00:00,2025-05-08T14:05:08.838,78,false
2025-05-09T00:00:00,2025-05-09T12:23:44.55,84,false
2025-05-10T00:00:00,2025-05-10T13:35:59.384,88,false
2025-05-11T00:00:00,2025-05-11T14:26:40.417,76,false
2025-05-12T00:00:00,2025-05-12T15:25:10.301,72,false
2025-05-13T00:00:00,2025-05-13T15:07:47.615,76,false
2025-05-14T00:00:00,2025-05-14T19:06:39.762,71,false
2025-05-15T00:00:00,2025-05-15T14:15:56.872,76,false
2025-05-16T00:00:00,2025-05-16T13:53:42.187,79,false
2025-05-17T00:00:00,2025-05-18T02:07:20.051,87,false
2025-05-18T00:00:00,2025-05-18T14:45:24.301,88,false
2025-05-19T00:00:00,2025-05-19T13:35:07.596,84,false
2025-05-20T00:00:00,2025-05-20T14:25:32.409,84,false
2025-05-21T00:00:00,2025-05-21T16:37:23.5,78,false
2025-05-28T00:00:00,2025-05-28T12:17:49.89,85,false
2025-05-29T00:00:00,2025-05-29T14:03:17.204,82,false
2025-05-30T00:00:00,2025-05-30T13:27:14.741,81,false
2025-05-31T00:00:00,2025-05-31T15:12:46.842,79,false
2025-06-01T00:00:00,2025-06-01T16:19:26.245,84,false
2025-06-02T00:00:00,2025-06-02T11:59:27.797,74,false
2025-06-03T00:00:00,2025-06-03T15:19:18.181,78,false
2025-06-04T00:00:00,2025-06-05T00:15:34.851,84,false
2025-06-05T00:00:00,2025-06-05T15:03:20.315,0,true
2025-06-06T00:00:00,2025-06-06T14:31:11.616,85,false
2025-06-07T00:00:00,2025-06-07T13:44:19.4,73,false
2025-06-08T00:00:00,2025-06-08T15:38:23.537,75,false
2025-06-09T00:00:00,2025-06-10T02:52:20.618,0,true
2025-06-10T00:00:00,2025-06-10T13:34:45.942,75,false
2025-06-11T00:00:00,2025-06-11T12:50:26.423,84,false
2025-06-12T00:00:00,2025-06-12T15:27:48.713,80,false
2025-06-14T00:00:00,2025-06-14T14:59:46.313,72,false
2025-06-15T00:00:00,2025-06-15T16:21:46.527,83,false
2025-06-16T00:00:00,2025-06-16T12:40:22.641,72,false
2025-06-17T00:00:00,2025-06-17T13:35:16.605,78,false
2025-06-18T00:00:00,2025-06-18T22:50:57.335,78,false
2025-06-19T00:00:00,2025-06-19T15:21:50.162,84,false
2025-06-20T00:00:00,2025-06-20T14:14:30.659,68,false
2025-06-21T00:00:00,2025-06-21T14:46:50.874,77,false
2025-06-22T00:00:00,2025-06-22T15:35:47.564,78,false
2025-06-23T00:00:00,2025-06-23T12:36:21.065,73,false
2025-06-24T00:00:00,2025-06-24T12:50:47.379,68,false
2025-06-25T00:00:00,2025-06-25T17:29:51.556,72,false
2025-06-26T00:00:00,2025-06-26T13:45:19.379,79,false
2025-06-27T00:00:00,2025-06-27T13:58:48.446,78,false
2025-06-28T00:00:00,2025-06-28T14:31:43.394,76,false
2025-06-29T00:00:00,2025-06-29T15:03:19.357,74,false
2025-06-30T00:00:00,2025-06-30T12:12:49.493,72,false
2025-07-01T00:00:00,2025-07-01T13:44:56.527,75,false
