DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-05-11T00:00:00,2025-05-11T13:38:37.154,82,false
2025-05-12T00:00:00,2025-05-12T12:16:11.06,76,false
2025-05-13T00:00:00,2025-05-13T12:20:55.525,72,false
2025-05-14T00:00:00,2025-05-14T12:10:31.967,75,false
2025-05-15T00:00:00,2025-05-15T12:32:24.814,72,false
2025-05-16T00:00:00,2025-05-16T12:03:46.501,68,false
2025-05-17T00:00:00,2025-05-17T12:23:54.591,63,false
2025-05-18T00:00:00,2025-05-18T12:48:40.086,69,false
2025-05-19T00:00:00,2025-05-20T05:14:22.528,62,false
2025-05-20T00:00:00,2025-05-20T11:56:59.911,67,false
2025-05-21T00:00:00,2025-05-21T12:25:51.652,69,false
2025-05-22T00:00:00,2025-05-22T12:01:49.157,72,false
2025-05-27T00:00:00,2025-05-28T09:50:54.206,75,false
2025-05-29T00:00:00,2025-05-29T12:02:56.282,66,false
2025-05-30T00:00:00,2025-05-30T11:42:34.85,72,false
2025-05-31T00:00:00,2025-05-31T13:19:17.06,70,false
2025-06-01T00:00:00,2025-06-01T13:23:09.733,70,false
2025-06-02T00:00:00,2025-06-02T12:17:43.606,71,false
2025-06-04T00:00:00,2025-06-04T11:44:22.29,0,true
2025-06-05T00:00:00,2025-06-05T12:16:26.54,67,false
2025-06-06T00:00:00,2025-06-06T11:42:22.54,73,false
2025-06-07T00:00:00,2025-06-07T14:11:50.976,68,false
2025-06-08T00:00:00,2025-06-08T14:00:26.684,76,false
2025-06-09T00:00:00,2025-06-09T12:35:22.973,71,false
