DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-05-15T00:00:00,2025-05-16T15:16:23.558,72,false
2025-05-16T00:00:00,2025-05-16T21:08:11.101,67,false
2025-05-17T00:00:00,2025-05-17T20:35:40.431,80,false
2025-05-18T00:00:00,2025-05-18T13:31:11.637,87,false
2025-05-19T00:00:00,2025-05-19T12:31:43.953,86,false
2025-05-21T00:00:00,2025-05-21T12:20:24.285,82,false
2025-05-22T00:00:00,2025-05-22T12:51:30.437,82,false
2025-05-23T00:00:00,2025-05-23T14:00:02.74,86,false
2025-05-29T00:00:00,2025-05-29T13:26:08.006,75,false
2025-05-30T00:00:00,2025-05-31T05:57:45.867,79,false
2025-05-31T00:00:00,2025-05-31T13:16:22.37,76,false
2025-06-01T00:00:00,2025-06-01T14:23:50.928,73,false
2025-06-02T00:00:00,2025-06-02T13:54:06.736,75,false
2025-06-03T00:00:00,2025-06-04T02:39:38.431,71,false
2025-06-04T00:00:00,2025-06-04T12:46:46.846,77,false
2025-06-05T00:00:00,2025-06-05T12:26:00.278,78,false
2025-06-06T00:00:00,2025-06-06T13:39:45.979,74,false
2025-06-07T00:00:00,2025-06-07T14:10:17.765,77,false
2025-06-08T00:00:00,2025-06-08T13:48:30.416,79,false
2025-06-09T00:00:00,2025-06-09T12:35:54.015,71,false
2025-06-10T00:00:00,2025-06-10T23:05:39.666,74,false
2025-06-11T00:00:00,2025-06-11T12:24:12.518,74,false
2025-06-12T00:00:00,2025-06-13T01:18:23.392,74,false
2025-06-13T00:00:00,2025-06-13T13:40:19.183,75,false
2025-06-14T00:00:00,2025-06-14T13:41:37.467,75,false
2025-06-15T00:00:00,2025-06-15T15:42:46.549,77,false
2025-06-16T00:00:00,2025-06-16T12:23:10.071,62,false
2025-06-17T00:00:00,2025-06-17T13:27:16,71,false
2025-06-19T00:00:00,2025-06-19T13:26:23.43,76,false
2025-06-20T00:00:00,2025-06-20T14:13:52.933,80,false
2025-06-21T00:00:00,2025-06-21T22:14:31.176,75,false
2025-06-22T00:00:00,2025-06-22T14:31:20.891,76,false
2025-06-23T00:00:00,2025-06-23T12:05:09.383,80,false
2025-06-24T00:00:00,2025-06-25T17:36:01.514,79,false
2025-06-25T00:00:00,2025-06-25T17:36:02.277,80,false
2025-06-26T00:00:00,2025-06-26T15:10:23.726,79,false
2025-06-27T00:00:00,2025-06-28T02:27:34.562,77,false
2025-06-28T00:00:00,2025-06-29T03:22:55.379,0,true
2025-06-29T00:00:00,2025-06-29T13:56:51.73,83,false
2025-06-30T00:00:00,2025-06-30T13:50:20.217,85,false
